bath,bed,garden,mq,name,parking,pool,price,province,region,town,town2,type,url
1,2,,,"Gizzeria, Catanzaro, Calabria",,,72500,Catanzaro,Calabria,,Gizzeria,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-gizzeria-calabria-italy-ihs28ic/
8,8,,724,"Sinalunga, Siena, Tuscany",,,790000,Siena,Tuscany,,Sinalunga,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-siena-toscana-sin3103/
5,6,,535,"Città della Pieve, Perugia, Umbria",,,795000,Perugia,Umbria,,Città della Pieve,Country House,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-perugia-umbria-cdp2622/
3,3,,,"Arzachena, Sassari, Sardinia",,,1100000,Sassari,Sardinia,,Arzachena,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-arzachena-sardinien-93625_355905_pc6870/
7,13,,,"Monteriggioni, Siena, Tuscany",,,2200000,Siena,Tuscany,,Monteriggioni,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-monteriggioni-siena-tuscany-ge9517/
2,3,,200,"Potenza Picena, Macerata, Le Marche",1,,420000,Macerata,Le Marche,"Via Montecanepino, Contrada Montecanepino, Montecanepino, Potenza Picena, Macerata, 62018, Italia",Potenza Picena,Villetta,https://www.italianhousesforsale.com/property-in-italy/casa-vista-code-s9150/
,,,,"Gualdo, Macerata, Le Marche",1,,89000,Macerata,Le Marche,gualdo di macerata,Gualdo,Country House,https://www.italianhousesforsale.com/property-in-italy/africa/
,,,,"Gualdo, Macerata, Le Marche",1,,225000,Macerata,Le Marche,gualdo mc,Gualdo,Detached House,https://www.italianhousesforsale.com/property-in-italy/asia/
2,2,,300,"Cinigiano, Grosseto, Tuscany",,,450000,Grosseto,Tuscany,Cinigiano,Cinigiano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cinigiano-2-bedrooms-farmhouse-tuscany-for-sale-a2617ta2474697a/
24,24,,2200,"San Giuliano Terme, Pisa, Tuscany",,,3800000,Pisa,Tuscany,San Giuliano Terme,San Giuliano Terme,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-san-giuliano-terme-24-bedrooms-villa-tuscany-for-sale-a1190rv32845/
,,,1000,"Montalcino, Siena, Tuscany",,,6200000,Siena,Tuscany,"Montalcino, Siena, Toscana, Italia",Montalcino,Vineyard,https://www.italianhousesforsale.com/property-in-italy/brunello-di-montalcino-vineyard-for-sale-with-historic-diruti-to-recover-in-a-dreamy-landscape/
6,5,,,"Cortona, Arezzo, Tuscany",,,2300000,Arezzo,Tuscany,,Cortona,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cortona-arezzo-tuscany-ge7473/
0,0,,,"Fabro, Terni, Umbria",,,475000,Terni,Umbria,,Fabro,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-fabro-terni-umbria-ge9288/
2,2,,234,"Asciano, Siena, Tuscany",,,420000,Siena,Tuscany,"Asciano, Siena, Toscana, 53041, Italia",Asciano,Apartment,https://www.italianhousesforsale.com/property-in-italy/prestigious-period-apartment-with-large-garden-in-the-heart-of-asciano/
12,11,,,"Arzachena, Sassari, Sardinia",,,,Sassari,Sardinia,,Arzachena,Price on request,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-arzachena-arzachena-93625_291181_pc6133/
3,2,,360,"Città di Castello, Perugia, Umbria",,,360000,Perugia,Umbria,"Corso Cavour, Città di Castello, Perugia, Umbria, 06012, Italia",Città di Castello,Historical Townhouse,https://www.italianhousesforsale.com/property-in-italy/historical-palace-citta-di-castello/
4,4,,,"Sarnico, Bergamo,",,,850000,Bergamo,,,Sarnico,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-sarnico-lombardei-93625_367543_is-40/
2,3,,,"Dongo, Como, Lombardy",,,270000,Como,Lombardy,,Dongo,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-dongo-lombardei-93625_368383_co-129/
3,4,,,"Arzachena, Sassari, Sardinia",,,,Sassari,Sardinia,,Arzachena,Price on request,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-arzachena-sardinien-93625_368613_pc6875/
2,3,,,"Trento, Trento, Trentino-South Tyrol",,,460000,Trento,Trentino-South Tyrol,,Trento,Beds:,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-trento-trento-sud-93625_369235_sb496/
1,1,,66,"Barberino Tavarnelle, Firenze, Tuscany",1,1,220000,Firenze,Tuscany,"Barberino Tavarnelle, Firenze, Toscana, Italia",Barberino Tavarnelle,Apartment,https://www.italianhousesforsale.com/property-in-italy/ground-floor-apartment-with-garden-in-characteristic-country-hamlet/
1,1,,70,"Castiglione della Pescaia, Grosseto, Tuscany",1,,450000,Grosseto,Tuscany,Via del Castello,Castiglione della Pescaia,Apartment,https://www.italianhousesforsale.com/property-in-italy/sea-view-apartment-for-sale-in-tuscany/
10,16,,2660,"Siena, Siena, Tuscany",,,,Siena,Tuscany,,Siena,Price On Request,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-siena-toscana-sin2082/
1,2,,100,"Cianciana, Agrigento, Sicily",,,120000,Agrigento,Sicily,"Cda Feotto, 92012 Cianciana",Cianciana,Villa,https://www.italianhousesforsale.com/property-in-italy/panoramic-villa-and-land-in-sicily-villa-martorana-feotto/
1,2,,80,"Catania, Catania, Sicily",,,85000,Catania,Sicily,,Catania,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-catania-sicilia-italy-appart-clelia-catania-pis/
2,3,,240,"Gratteri, Palermo, Sicily",,,99000,Palermo,Sicily,,Gratteri,Town House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-gratteri-sicilia-italy-casa-maddalena-gratteri-pis/
7,8,,870,"Perugia, Umbria",1,1,980000,Perugia,Umbria,"Valtopina, Perugia, Umbria, 06030, Italia",,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/beautiful-country-house-with-swimming-pool-and-garden/
3,6,,490,"Subbiano, Arezzo, Tuscany",1,,550000,Arezzo,Tuscany,"Subbiano, Arezzo, Toscana, Italia",Subbiano,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/splendid-18th-century-farmhouse-with-a-view-of-the-tuscan-hills/
1,2,,,"Massa-Carrara, Tuscany",,,120000,Massa-Carrara,Tuscany,,,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-licciana-nardi-toscana-italy-laloggetta2310larch/
1,1,,72,"Cortona, Arezzo, Tuscany",,,260000,Arezzo,Tuscany,,Cortona,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-arezzo-toscana-cor3238/
8,11,,4802,"Castellina In Chianti, Siena, Tuscany",,,11000000,Siena,Tuscany,,Castellina In Chianti,Agriturismo,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-siena-toscana-cnt2809/
1,1,,50,"Agrigento, Sicily",,,21500,Agrigento,Sicily,"Via A. Riggi, Ribera, Agrigento, Sicilia, 92016, Italia",,Historical Townhouse,https://www.italianhousesforsale.com/property-in-italy/townhouse-in-sicily-casa-via-riggi-ribera-ag/
4,3,,600,"Grosseto, Tuscany",1,,390000,Grosseto,Tuscany,"Sorano, Unione di Comuni Montani Colline del Fiora, Grosseto, Toskana, Italien",,Farmhouse/Rustico,https://www.italianhousesforsale.com/property-in-italy/historic-farmhouse-with-great-potential/
2,5,,,"Baschi, Terni, Umbria",,,420000,Terni,Umbria,,Baschi,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-baschi-terni-umbria-ge9381/
1,2,,,"Spoleto, Perugia, Umbria",,,47000,Perugia,Umbria,,Spoleto,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-spoleto-perugia-umbria-ge9493/
3,4,,,"Lisciano Niccone, Perugia, Umbria",,,720000,Perugia,Umbria,,Lisciano Niccone,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-lisciano-niccone-perugia-umbria-ge9536/
3,4,,,"Orvieto, Terni, Umbria",,,325000,Terni,Umbria,,Orvieto,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-orvieto-terni-umbria-ge9524/
2,2,,,"Castiglione d'Orcia, Siena, Tuscany",,,890000,Siena,Tuscany,,Castiglione d'Orcia,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castiglione-dorcia-siena-tuscany-ge9537/
2,2,,,"Cortona, Tuscany, Tuscany",,,385000,Tuscany,Tuscany,,Cortona,Apartment,https://www.italianhousesforsale.com/property-in-italy/residential-for-sale-tuscany-cortona-v615824-x/
2,2,,,"Castiglione Messer Raimondo, Teramo, Abruzzo",,,179000,Teramo,Abruzzo,,Castiglione Messer Raimondo,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-abruzzo-teramo-castiglione-messer-raimondo-el1093/
3,6,,240,"Grosseto, Tuscany",1,1,740000,Grosseto,Tuscany,"Campagnatico, Grosseto, Toskana, 58042, Italien",,Agriturismo,https://www.italianhousesforsale.com/property-in-italy/beautiful-agriturismo-with-swimming-pool/
50,30,,3230,"Montepulciano, Siena, Tuscany",,,,Siena,Tuscany,,Montepulciano,Price On Request,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-siena-toscana-mtp2779/
10,10,,5700,"Barberino di Mugello, Firenze, Tuscany",,,2750000,Firenze,Tuscany,,Barberino di Mugello,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-firenze-toscana-fir2021/
2,3,,193,"Perugia, Umbria",1,,280000,Perugia,Umbria,"San Leo Bastia, Città di Castello, Perugia, Umbria, Italia",,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/casa-bastia/
8,7,,,"Desenzano del Garda, Brescia, Lombardy",,,,Brescia,Lombardy,,Desenzano del Garda,Price on request,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-desenzano-del-garda-gardasee-93625_100138_dv3583/
2,3,,197,"Magione, Perugia, Umbria",,,280000,Perugia,Umbria,"Magione, Perugia, Umbria, 06063, Italia",Magione,Detached House,https://www.italianhousesforsale.com/property-in-italy/characteristic-detached-village-house-with-unique-lake-views/
1,1,,,"Costermano sul Garda, Verona, Veneto",,,275000,Verona,Veneto,,Costermano sul Garda,Bed:,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-costermano-sul-garda-costermano-sul-garda-93625_364881_gv0132/
1,1,,,"Sarnico, Bergamo,",,,230000,Bergamo,,,Sarnico,Bed:,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-sarnico-lombardei-93625_365237_is-42/
2,2,,100,"Gualdo, Macerata, Le Marche",,,199000,Macerata,Le Marche,"largo locchi, gualdo mc",Gualdo,Historical Townhouse,https://www.italianhousesforsale.com/property-in-italy/casa-licia/
3,4,,266,"Brescia, Lombardy",1,,625000,Brescia,Lombardy,"Grignaghe, Pisogne, Comunità montana del Sebino bresciano, Brescia, Lombardia, 24055, Italia",,Villa,https://www.italianhousesforsale.com/property-in-italy/villa-with-panoramic-view-in-pisogne/
1,1,,120,"Pietrasanta, Lucca, Tuscany",,,580000,Lucca,Tuscany,Pietrasanta,Pietrasanta,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-pietrasanta-1-bedroom-flat-tuscany-for-sale-a10803ra2339274a/
1,1,,183,"Umbertide, Perugia, Umbria",,,160000,Perugia,Umbria,"Piazza Giacomo Matteotti, Umbertide, Perugia, Umbria, 06019, Italia",Umbertide,Apartment,https://www.italianhousesforsale.com/property-in-italy/umbertide-apartment/
3,5,,230,"Firenze, Tuscany",1,,700000,Firenze,Tuscany,"Reggello, Unione di Comuni Valdarno e Valdisieve, Florence, Toskana, Italien",,Villa,https://www.italianhousesforsale.com/property-in-italy/beautiful-villa-in-a-perfect-location/
2,2,,86,"Volterra, Pisa, Tuscany",1,1,360000,Pisa,Tuscany,Volterra,Volterra,Country Estate,https://www.italianhousesforsale.com/property-in-italy/volterra-we-sell-2-bedrooms-part-of-farmhouse-with-garden-and-private-pool-only-2-km-from-the-centre-and-the-shops/
3,3,,180,"Volterra, Pisa, Tuscany",1,,295000,Pisa,Tuscany,Volterra,Volterra,Semi-detached House,https://www.italianhousesforsale.com/property-in-italy/volterra-we-sell-3-bedrooms-semi-detached-house-in-the-open-countryside/
1,3,,125,"Grosseto, Tuscany",1,,470000,Grosseto,Tuscany,"Scansano, Grosseto, Toskana, 58054, Italien",,Farmhouse/Rustico,https://www.italianhousesforsale.com/property-in-italy/renovated-rustico-with-a-wonderful-view/
3,3,,207,"Siena, Siena, Tuscany",,,590000,Siena,Tuscany,Siena,Siena,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-siena-3-bedrooms-villa-tuscany-for-sale-a6292rv2454275a/
9,9,,434,"Reggello, Firenze, Tuscany",,,790000,Firenze,Tuscany,Reggello,Reggello,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-reggello-9-bedrooms-farmhouse-tuscany-for-sale-a9756ta2473623a/
2,2,,235,"Campiglia Marittima, Livorno, Tuscany",,,500000,Livorno,Tuscany,Campiglia Marittima,Campiglia Marittima,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-campiglia-marittima-2-bedrooms-villa-tuscany-for-sale-a6756rv2441093a/
0,0,,,"Allerona, Terni, Umbria",,,185000,Terni,Umbria,,Allerona,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-allerona-terni-umbria-ge9576/
1,2,,,"Corciano, Perugia, Umbria",,,550000,Perugia,Umbria,,Corciano,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-corciano-perugia-umbria-ge6075/
0,0,,,"Allerona, Terni, Umbria",,,485000,Terni,Umbria,,Allerona,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-allerona-terni-umbria-ge9574/
8,8,,,"San Giuliano Terme, Tuscany, Tuscany",,1,2500000,Tuscany,Tuscany,,San Giuliano Terme,Villa,https://www.italianhousesforsale.com/property-in-italy/residential-for-sale-tuscany-san-giuliano-terme-v61493-x/
3,3,,390,"Campiglia Marittima, Livorno, Tuscany",,,790000,Livorno,Tuscany,Campiglia Marittima,Campiglia Marittima,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-campiglia-marittima-3-bedrooms-farmhouse-tuscany-for-sale-a166ta2451748a/
7,7,,300,"Forte Dei Marmi, Lucca, Tuscany",,,3800000,Lucca,Tuscany,Forte Dei Marmi,Forte Dei Marmi,Villa,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-forte-dei-marmi-7-bedrooms-villa-tuscany-for-sale-a10803rv2179141a/
2,2,,180,"Castagneto Carducci, Livorno, Tuscany",,,347000,Livorno,Tuscany,Castagneto Carducci,Castagneto Carducci,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-castagneto-carducci-2-bedrooms-house-semidetached-tuscany-for-sale-a3165rv2450791a/
2,2,,120,"Firenze, Firenze, Tuscany",,,520000,Firenze,Tuscany,Firenze,Firenze,House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-firenze-2-bedrooms-house-semidetached-tuscany-for-sale-a6274rv2462309a/
4,3,,,"Torrita di Siena, Siena, Tuscany",,,350000,Siena,Tuscany,,Torrita di Siena,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-torrita-di-siena-siena-tuscany-ge9533/
2,3,,,"Torbole sul Garda, Trento, Trentino-South Tyrol",,,,Trento,Trentino-South Tyrol,,Torbole sul Garda,Price on request,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-torbole-sul-garda-nago-torbole-93625_367315_sb437-1/
3,2,,,"Porto Cervo - Arzachena, Sassari, Sardinia",,,790000,Sassari,Sardinia,,Porto Cervo - Arzachena,Beds:,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-porto-cervo-arzachena-sardinien-93625_368431_pc6874/
3,5,,255,"Macerata, Le Marche",1,,590000,Macerata,Le Marche,"Madonna del Monte, Strada Provinciale 101 Potentina, Madonna del Monte, Macerata, 62010, Italia",,Farmhouse/Rustico,https://www.italianhousesforsale.com/property-in-italy/casale-del-parco-code-d9149/
4,3,,4000,"Urbania, PesaroEUrbino, Le Marche",1,,530000,Pesaro E Urbino,Le Marche,Via di Monte Bagno,Urbania,Farmhouse/Rustico,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-urbino-pesaro-urbino-marche-cbi160-2553-115/
2,2,,128,"Asciano, Siena, Tuscany",1,1,375000,Siena,Tuscany,"Asciano, Siena, Toscana, 53041, Italia",Asciano,Apartment,https://www.italianhousesforsale.com/property-in-italy/the-magic-of-the-crete-senesi/
2,3,,150,"Città della Pieve, Perugia, Umbria",,,350000,Perugia,Umbria,,Città della Pieve,Country House,https://www.italianhousesforsale.com/property-in-italy/property-in-italy-perugia-umbria-cdp1928/
2,2,,,"Città della Pieve, Perugia, Umbria",,,468000,Perugia,Umbria,,Città della Pieve,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-citta-della-pieve-perugia-umbria-ge8806/
0,0,,,"Cetona, Siena, Tuscany",,,2100000,Siena,Tuscany,,Cetona,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-cetona-siena-tuscany-ge8824/
2,2,,,"Moniga del Garda, Brescia,",,,545000,Brescia,,,Moniga del Garda,Beds:,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-moniga-del-garda-gardasee-93625_366699_pv-626/
1,3,,144,"Mistretta, Messina, Sicily",,,110000,Messina,Sicily,,Mistretta,Apartment,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-mistretta-sicilia-italy-casa-anna-mistretta-pis/
2,3,,,"Massa-Carrara, Tuscany",,,110000,Massa-Carrara,Tuscany,,,Country House,https://www.italianhousesforsale.com/property-in-italy/property-for-sale-in-podenzana-toscana-italy-casazana2422larch/
1,5,,360,"Piegaro, Perugia, Umbria",1,,175000,Perugia,Umbria,"Piegaro, Perugia, Umbria, 06066, Italia",Piegaro,Apartment,https://www.italianhousesforsale.com/property-in-italy/panoramic-house-in-the-heart-of-a-village-overlooking-lake-trasimeno/
3,5,,310,"Lisciano Niccone, Perugia, Umbria",1,,780000,Perugia,Umbria,"Lisciano Niccone, Perugia, Umbria, 06060, Italia",Lisciano Niccone,Villa,https://www.italianhousesforsale.com/property-in-italy/ecological-timber-frame-villa-with-panoramic-views-of-lake-trasimeno/
9,11,,550,"Arezzo, Tuscany",1,,700000,Arezzo,Tuscany,"Bibbiena, Arezzo, Toskana, 52011, Italien",,Farmhouse/Rustico,https://www.italianhousesforsale.com/property-in-italy/charming-rustico-in-the-heart-of-casentino/
3,3,,350,"Monte San Savino, Arezzo, Tuscany",1,,600000,Arezzo,Tuscany,"Monte San Savino, Arezzo, Toscana, 52048, Italia",Monte San Savino,Villetta,https://www.italianhousesforsale.com/property-in-italy/beautiful-portion-of-a-small-villa-in-valdichiana/
1,2,,60,"Siena, Tuscany",1,1,110000,Siena,Tuscany,"Radicondoli, Siena, Toskana, 53030, Italien",,Apartment,https://www.italianhousesforsale.com/property-in-italy/well-kept-3-room-apartment-with-private-garden/
3,5,,189,"Panicale, Perugia, Umbria",1,1,595000,Perugia,Umbria,"Panicale, Perugia, Umbria, 06068, Italia",Panicale,Farmhouse,https://www.italianhousesforsale.com/property-in-italy/charming-renovated-farmhouse-with-pool-and-panoramic-views-of-panicale/
7,6,,850,"Scansano, Grosseto, Tuscany",1,,1900000,Grosseto,Tuscany,"Strada Provinciale 160 Amiatina, Scansano, Grosseto, Toscana, Italia",Scansano,Cantina,https://www.italianhousesforsale.com/property-in-italy/winery-for-sale-in-maremma-fine-wines-and-receptive-potential/
